transaction_id,customer_id,merchant_id,payment_method_id,transaction_ts,transaction_type,status,currency_code,amount,processing_fee,authorization_code,source_system,updated_at
918,186,32,1,2026-05-03 04:28:54,PAYMENT,PENDING,USD,340.26,6.52,,PAYMENTS_APP,2026-05-03 04:28:54
919,165,22,4,2025-12-07 08:08:54,PAYMENT,DECLINED,USD,1916.08,41.05,,PAYMENTS_APP,2025-12-07 08:08:54
920,112,15,2,2026-01-26 23:48:30,PAYMENT,PENDING,USD,1962.92,66.45,,PAYMENTS_APP,2026-01-26 23:48:30
921,49,48,1,2025-10-25 03:11:32,PAYMENT,APPROVED,USD,223.76,5.86,AUTH0000000921,PAYMENTS_APP,2025-10-25 03:11:32
922,152,35,2,2025-11-17 13:50:32,PAYMENT,DECLINED,USD,1842.56,21.31,,PAYMENTS_APP,2025-11-17 13:50:32
923,33,34,6,2026-02-02 15:25:35,PAYMENT,APPROVED,USD,1928.43,54.22,AUTH0000000923,PAYMENTS_APP,2026-02-02 15:25:35
924,76,15,4,2026-02-09 00:20:04,PAYMENT,DECLINED,USD,2131.05,25.02,,PAYMENTS_APP,2026-02-09 00:20:04
925,180,3,5,2026-04-12 05:22:03,PAYMENT,DECLINED,USD,709.2,18.72,,PAYMENTS_APP,2026-04-12 05:22:03
926,181,37,4,2025-11-24 11:14:47,PAYMENT,DECLINED,USD,2475.85,12.87,,PAYMENTS_APP,2025-11-24 11:14:47
927,86,10,6,2025-08-09 18:01:23,PAYMENT,APPROVED,USD,1760.65,24.31,AUTH0000000927,PAYMENTS_APP,2025-08-09 18:01:23
928,77,43,2,2025-08-19 01:54:49,PAYMENT,APPROVED,USD,2142.09,55.12,AUTH0000000928,PAYMENTS_APP,2025-08-19 01:54:49
929,101,26,1,2025-12-12 15:22:49,PAYMENT,PENDING,USD,1184.08,15.21,,PAYMENTS_APP,2025-12-12 15:22:49
930,141,26,1,2025-10-17 10:16:50,PAYMENT,PENDING,USD,2307.74,57.32,,PAYMENTS_APP,2025-10-17 10:16:50
931,114,45,4,2025-02-25 11:04:15,PAYMENT,APPROVED,USD,1636.93,33.76,AUTH0000000931,PAYMENTS_APP,2025-02-25 11:04:15
932,148,7,6,2025-08-12 07:07:24,PAYMENT,PENDING,USD,1628.44,21.68,,PAYMENTS_APP,2025-08-12 07:07:24
933,15,7,3,2025-06-01 13:42:35,PAYMENT,APPROVED,USD,1698.93,11.42,AUTH0000000933,PAYMENTS_APP,2025-06-01 13:42:35
934,39,41,6,2025-02-23 04:16:20,PAYMENT,DECLINED,USD,1625.59,34.42,,PAYMENTS_APP,2025-02-23 04:16:20
935,78,45,5,2026-02-18 08:55:12,PAYMENT,APPROVED,USD,297.89,4.32,AUTH0000000935,PAYMENTS_APP,2026-02-18 08:55:12
936,167,25,3,2026-01-20 23:58:33,PAYMENT,APPROVED,USD,1944.55,59.13,AUTH0000000936,PAYMENTS_APP,2026-01-20 23:58:33
937,172,33,2,2025-01-12 04:22:08,PAYMENT,APPROVED,USD,207.51,3.66,AUTH0000000937,PAYMENTS_APP,2025-01-12 04:22:08
938,180,28,3,2025-04-07 21:35:09,PAYMENT,APPROVED,USD,960.52,33.62,AUTH0000000938,PAYMENTS_APP,2025-04-07 21:35:09
939,101,36,5,2025-03-07 19:34:12,PAYMENT,APPROVED,USD,1013.92,25.17,AUTH0000000939,PAYMENTS_APP,2025-03-07 19:34:12
940,167,8,2,2025-03-07 18:53:33,PAYMENT,DECLINED,USD,1347.92,38.87,,PAYMENTS_APP,2025-03-07 18:53:33
941,115,21,1,2025-05-01 06:34:40,PAYMENT,DECLINED,USD,1738.34,2.05,,PAYMENTS_APP,2025-05-01 06:34:40
942,144,17,1,2025-02-10 04:41:24,PAYMENT,DECLINED,USD,516.37,3.35,,PAYMENTS_APP,2025-02-10 04:41:24
943,44,28,6,2025-03-28 04:32:26,PAYMENT,DECLINED,USD,747.15,25.29,,PAYMENTS_APP,2025-03-28 04:32:26
944,76,43,5,2025-01-01 09:02:30,PAYMENT,APPROVED,USD,116.37,3.86,AUTH0000000944,PAYMENTS_APP,2025-01-01 09:02:30
945,177,7,6,2025-11-17 19:01:46,PAYMENT,APPROVED,USD,1515.82,27.83,AUTH0000000945,PAYMENTS_APP,2025-11-17 19:01:46
946,35,39,5,2025-07-12 05:09:28,PAYMENT,APPROVED,USD,2140.36,17.8,AUTH0000000946,PAYMENTS_APP,2025-07-12 05:09:28
947,98,42,2,2025-05-12 22:39:27,PAYMENT,APPROVED,USD,186.82,1.81,AUTH0000000947,PAYMENTS_APP,2025-05-12 22:39:27
948,162,47,3,2025-09-18 15:29:10,PAYMENT,PENDING,USD,358.97,2.85,,PAYMENTS_APP,2025-09-18 15:29:10
949,155,11,4,2025-07-17 13:32:57,PAYMENT,DECLINED,USD,1643.64,47.5,,PAYMENTS_APP,2025-07-17 13:32:57
950,64,5,3,2025-06-07 11:31:05,PAYMENT,APPROVED,USD,947.98,32.02,AUTH0000000950,PAYMENTS_APP,2025-06-07 11:31:05
951,86,50,3,2026-07-16 14:48:37,PAYMENT,APPROVED,USD,824.06,3.32,AUTH0000000951,PAYMENTS_APP,2026-07-16 14:48:37
952,97,7,1,2025-10-08 00:21:32,PAYMENT,APPROVED,USD,943.51,32.02,AUTH0000000952,PAYMENTS_APP,2025-10-08 00:21:32
953,147,19,5,2025-11-10 21:26:18,PAYMENT,APPROVED,USD,239.76,3.08,AUTH0000000953,PAYMENTS_APP,2025-11-10 21:26:18
954,89,48,6,2025-02-19 06:13:00,PAYMENT,APPROVED,USD,2366.33,33.71,AUTH0000000954,PAYMENTS_APP,2025-02-19 06:13:00
955,132,46,2,2026-02-17 17:21:43,PAYMENT,DECLINED,USD,319.8,0.42,,PAYMENTS_APP,2026-02-17 17:21:43
956,186,41,3,2025-05-10 05:11:40,PAYMENT,APPROVED,USD,1419.33,14.32,AUTH0000000956,PAYMENTS_APP,2025-05-10 05:11:40
957,120,33,3,2026-03-05 16:40:03,PAYMENT,APPROVED,USD,1097.96,14.31,AUTH0000000957,PAYMENTS_APP,2026-03-05 16:40:03
958,105,50,3,2025-08-23 11:06:41,PAYMENT,PENDING,USD,2144.95,71.24,,PAYMENTS_APP,2025-08-23 11:06:41
959,148,4,1,2025-03-23 02:47:32,PAYMENT,PENDING,USD,600.85,2.51,,PAYMENTS_APP,2025-03-23 02:47:32
960,131,47,2,2026-07-22 17:56:38,PAYMENT,APPROVED,USD,2405.45,37.08,AUTH0000000960,PAYMENTS_APP,2026-07-22 17:56:38
961,191,1,6,2026-06-30 04:32:23,PAYMENT,APPROVED,USD,35.74,0.27,AUTH0000000961,PAYMENTS_APP,2026-06-30 04:32:23
962,136,44,5,2025-12-20 08:53:31,PAYMENT,PENDING,USD,1653.27,53.39,,PAYMENTS_APP,2025-12-20 08:53:31
963,58,12,1,2026-04-05 06:08:09,PAYMENT,PENDING,USD,2325.53,62.71,,PAYMENTS_APP,2026-04-05 06:08:09
964,98,11,3,2025-05-17 18:42:09,PAYMENT,APPROVED,USD,2381.26,36.61,AUTH0000000964,PAYMENTS_APP,2025-05-17 18:42:09
965,68,14,1,2025-09-13 19:37:43,PAYMENT,APPROVED,USD,725.87,12.65,AUTH0000000965,PAYMENTS_APP,2025-09-13 19:37:43
966,119,40,4,2025-08-11 11:05:53,PAYMENT,PENDING,USD,1289.31,40.45,,PAYMENTS_APP,2025-08-11 11:05:53
967,2,23,6,2025-01-07 22:24:38,PAYMENT,APPROVED,USD,822.05,10.71,AUTH0000000967,PAYMENTS_APP,2025-01-07 22:24:38
968,40,27,1,2025-04-14 15:41:06,PAYMENT,APPROVED,USD,494.66,9.39,AUTH0000000968,PAYMENTS_APP,2025-04-14 15:41:06
969,47,35,3,2025-08-20 17:08:15,PAYMENT,APPROVED,USD,936.4,12.54,AUTH0000000969,PAYMENTS_APP,2025-08-20 17:08:15
970,92,46,2,2026-03-26 05:53:31,PAYMENT,APPROVED,USD,884.99,13.94,AUTH0000000970,PAYMENTS_APP,2026-03-26 05:53:31
971,42,43,2,2025-05-17 14:21:53,PAYMENT,APPROVED,USD,1860.07,58.84,AUTH0000000971,PAYMENTS_APP,2025-05-17 14:21:53
972,175,46,2,2025-09-30 04:19:30,PAYMENT,APPROVED,USD,1223.18,21.83,AUTH0000000972,PAYMENTS_APP,2025-09-30 04:19:30
973,100,9,1,2026-02-14 18:16:19,PAYMENT,PENDING,USD,2308.98,68.49,,PAYMENTS_APP,2026-02-14 18:16:19
974,176,16,1,2025-01-22 04:35:31,PAYMENT,APPROVED,USD,860.96,1.26,AUTH0000000974,PAYMENTS_APP,2025-01-22 04:35:31
975,195,28,2,2025-01-09 15:48:48,PAYMENT,APPROVED,USD,724.38,12.69,AUTH0000000975,PAYMENTS_APP,2025-01-09 15:48:48
976,180,16,6,2025-07-11 09:04:58,PAYMENT,APPROVED,USD,1917.05,58.24,AUTH0000000976,PAYMENTS_APP,2025-07-11 09:04:58
977,152,41,6,2025-04-16 18:17:21,PAYMENT,DECLINED,USD,453.79,15.77,,PAYMENTS_APP,2025-04-16 18:17:21
978,50,10,4,2025-06-02 08:21:05,PAYMENT,APPROVED,USD,331.61,0.76,AUTH0000000978,PAYMENTS_APP,2025-06-02 08:21:05
979,87,28,4,2026-06-22 11:09:26,PAYMENT,PENDING,USD,1583.64,14.04,,PAYMENTS_APP,2026-06-22 11:09:26
980,72,23,6,2026-03-14 23:26:33,PAYMENT,APPROVED,USD,761.42,7.73,AUTH0000000980,PAYMENTS_APP,2026-03-14 23:26:33
981,83,14,3,2025-02-18 06:37:02,PAYMENT,APPROVED,USD,2.34,0.05,AUTH0000000981,PAYMENTS_APP,2025-02-18 06:37:02
982,86,20,1,2025-04-14 15:41:19,PAYMENT,APPROVED,USD,631.41,11.18,AUTH0000000982,PAYMENTS_APP,2025-04-14 15:41:19
983,191,50,5,2026-07-20 04:44:39,PAYMENT,APPROVED,USD,902.06,25.75,AUTH0000000983,PAYMENTS_APP,2026-07-20 04:44:39
984,34,41,6,2025-10-10 07:38:49,PAYMENT,DECLINED,USD,960.74,29.94,,PAYMENTS_APP,2025-10-10 07:38:49
985,49,13,6,2025-05-04 01:29:39,PAYMENT,DECLINED,USD,2420.86,75.19,,PAYMENTS_APP,2025-05-04 01:29:39
986,78,47,4,2026-04-02 03:35:28,PAYMENT,APPROVED,USD,2354.6,51.91,AUTH0000000986,PAYMENTS_APP,2026-04-02 03:35:28
987,65,49,5,2025-06-07 01:35:42,PAYMENT,APPROVED,USD,480.08,9.47,AUTH0000000987,PAYMENTS_APP,2025-06-07 01:35:42
988,124,27,5,2026-04-05 22:55:57,PAYMENT,PENDING,USD,294.45,4.66,,PAYMENTS_APP,2026-04-05 22:55:57
989,34,19,1,2026-05-31 00:47:47,PAYMENT,APPROVED,USD,1498.29,36.99,AUTH0000000989,PAYMENTS_APP,2026-05-31 00:47:47
990,20,11,4,2025-07-14 14:28:20,PAYMENT,APPROVED,USD,1712.05,52.37,AUTH0000000990,PAYMENTS_APP,2025-07-14 14:28:20
991,41,37,2,2026-02-04 14:35:40,PAYMENT,DECLINED,USD,679.46,4.93,,PAYMENTS_APP,2026-02-04 14:35:40
992,67,20,2,2025-01-10 18:40:13,PAYMENT,APPROVED,USD,1260.04,32.13,AUTH0000000992,PAYMENTS_APP,2025-01-10 18:40:13
993,11,41,2,2025-05-02 06:13:47,PAYMENT,APPROVED,USD,114.99,1.05,AUTH0000000993,PAYMENTS_APP,2025-05-02 06:13:47
994,54,35,1,2025-05-17 09:50:46,PAYMENT,APPROVED,USD,1606.39,15.21,AUTH0000000994,PAYMENTS_APP,2025-05-17 09:50:46
995,35,27,5,2025-11-29 03:01:51,PAYMENT,PENDING,USD,2210.08,22.05,,PAYMENTS_APP,2025-11-29 03:01:51
996,72,12,3,2025-02-28 22:47:25,PAYMENT,APPROVED,USD,2060.01,17.42,AUTH0000000996,PAYMENTS_APP,2025-02-28 22:47:25
997,155,36,2,2025-04-19 13:54:27,PAYMENT,PENDING,USD,644.11,14.36,,PAYMENTS_APP,2025-04-19 13:54:27
998,193,26,2,2025-08-14 11:48:21,PAYMENT,APPROVED,USD,510.59,11.44,AUTH0000000998,PAYMENTS_APP,2025-08-14 11:48:21
999,47,999999,2,2026-03-21 13:25:18,PAYMENT,APPROVED,USD,2255.52,9.44,AUTH0000000999,PAYMENTS_APP,2026-03-21 13:25:18
1000,46,26,6,2026-05-18 06:34:06,PAYMENT,PENDING,USD,-25.0,8.15,,PAYMENTS_APP,2026-05-18 06:34:06
